197	198
197	1577
198	357
198	371
198	535
198	553
198	565
198	569
198	697
198	757
198	763
198	805
198	838
198	868
198	898
198	931
198	980
198	1026
198	1190
198	1268
198	1351
198	1577
198	1582
198	1686
198	1724
198	1922
198	1974
198	1979
198	1991
198	2166
198	2201
198	2211
198	2345
198	2366
198	2392
199	702
199	1319
199	1320
199	1642
199	2064
199	2277
200	210
200	367
200	468
200	1189
200	1215
200	1353
200	1380
200	1592
200	1694
200	1943
200	2116
200	2267
200	2301
200	2337
201	1914
202	2279
203	676
204	374
204	398
204	441
204	558
204	898
204	922
204	924
204	1235
204	1533
204	1767
204	1804
204	1873
204	1883
204	1958
204	2002
204	2122
204	2247
204	2304
205	809
206	631
206	658
206	1060
206	1925
206	2208
207	280
208	365
208	660
208	662
208	1319
208	1320
208	1321
208	1339
208	2004
209	245
209	392
209	1835
210	258
210	431
210	601
210	1089
210	1098
210	1170
210	1186
210	1786
210	2161
210	2315
211	913
211	1611
212	1103
212	1819
213	309
213	502
213	620
213	688
213	705
213	944
213	966
213	1264
213	1484
213	1867
213	1964
213	2077
213	2162
213	2169
214	1148
214	1245
214	1469
214	1945
214	2364
215	341
215	369
215	536
215	797
215	799
215	943
215	1012
215	1082
215	1128
215	1241
215	1839
215	2041
215	2279
216	267
216	708
216	794
216	989
216	1157
216	1162
216	1493
216	2047
217	2265
217	2329
218	608
219	358
219	680
219	743
219	897
219	910
219	1062
219	1084
219	1152
219	1203
219	1270
219	1368
219	1410
219	1447
219	1897
219	2070
219	2143
219	2160
219	2189
219	2194
220	399
220	1933
220	2033
220	2050
221	489
221	974
222	1567
222	1919
222	1971
222	2122
223	1043
224	644
224	875
224	878
224	960
224	1086
224	1262
224	1857
224	1919
224	1947
224	1985
224	1996
224	2113
224	2237
224	2280
224	2366
224	2386
226	1879
227	624
227	751
227	1050
227	1728
227	2220
228	2316
229	1908
230	483
230	1051
230	1588
231	1738
231	1830
232	737
232	2137
232	2325
233	275
233	307
233	489
233	1544
233	2384
234	258
234	320
234	677
234	1140
234	1207
234	1224
234	1718
234	1980
234	2110
234	2263
234	2353
234	2374
235	252
235	342
235	454
235	490
235	549
235	557
235	583
235	643
235	644
235	694
235	1081
235	1096
235	1135
235	1255
235	1322
235	1438
235	1447
235	1632
235	1712
235	1848
235	1862
235	1863
235	2025
235	2051
235	2063
236	237
236	286
236	422
236	512
236	636
236	878
236	911
236	1461
236	1648
236	1649
236	1666
236	1689
236	1857
236	1936
236	2043
236	2328
237	259
237	319
237	335
237	449
237	618
237	636
237	667
237	821
237	878
237	970
237	999
237	1006
237	1525
237	1648
237	1649
237	1669
237	1897
237	1936
237	2043
237	2071
237	2388
238	293
238	308
238	1146
238	1205
238	1698
238	2314
239	713
239	916
239	1063
239	1202
239	1295
239	2050
239	2059
239	2357
239	2392
240	243
240	1800
240	2012
241	248
241	294
241	490
241	521
241	1032
241	1052
241	1155
241	1261
241	1809
241	1972
241	2141
242	620
242	1374
242	2000
242	2034
243	1800
243	2012
244	1027
245	392
245	479
245	557
245	734
245	788
245	1011
245	1018
245	1550
245	1634
245	1835
245	2053
246	1398
246	1744
247	494
247	1414
247	1558
247	1821
247	2202
247	2235
247	2391
248	516
248	540
248	927
248	978
248	1032
248	1641
248	1718
248	1835
248	1889
248	2147
248	2292
249	480
249	699
249	714
249	1237
249	1314
249	1394
249	1575
249	1786
249	2033
250	596
250	1059
250	1425
250	1437
250	1647
250	1786
250	2190
251	2148
252	302
252	644
252	694
252	1002
252	1135
252	1255
252	1447
253	1398
254	1038
254	1213
254	1215
254	1383
254	1469
254	1588
254	1841
254	1933
254	1945
254	2364
255	1148
256	395
256	558
256	611
256	642
256	733
256	958
256	1021
256	1153
256	1246
256	1247
256	1248
256	1385
256	1518
256	1617
256	1672
256	1766
256	1986
256	2171
256	2336
257	535
257	628
257	1391
257	2042
258	448
258	601
258	736
258	756
258	762
258	854
258	1186
258	1815
258	1817
258	2027
258	2263
258	2266
259	530
259	618
260	953
260	1004
260	1201
260	1217
260	1236
260	1318
261	635
261	1511
261	1991
262	299
262	318
262	425
262	448
262	456
262	628
262	693
262	699
262	858
262	1038
262	1075
262	1254
262	1322
262	1348
262	1380
262	1382
262	1595
262	1625
262	1803
262	1830
262	1916
262	2040
262	2296
263	1857
264	493
265	374
265	521
265	527
265	632
265	739
265	797
265	854
265	1140
265	1322
265	1421
265	1503
265	1764
265	1795
265	2098
265	2149
265	2221
266	1702
267	303
267	463
267	588
267	602
267	794
267	898
267	989
267	1157
267	1162
267	1259
267	1266
267	1303
267	1493
267	1520
267	1566
267	1647
267	1918
267	2013
267	2047
267	2050
267	2089
267	2190
268	514
268	548
268	657
268	702
268	906
268	912
268	1155
268	1613
268	1849
268	2009
268	2172
268	2280
269	669
269	813
269	1334
269	1929
270	914
270	1010
270	1015
270	1245
270	1490
270	1553
270	1634
270	2152
270	2273
270	2387
271	320
271	419
271	773
271	1037
271	1115
271	1429
271	1465
271	1575
271	1608
271	1659
271	1815
271	1881
271	1928
271	2255
272	896
272	1499
272	1500
273	275
273	304
273	305
273	347
273	362
273	370
273	424
273	425
273	495
273	498
273	510
273	607
273	706
273	773
273	818
273	882
273	957
273	979
273	1001
273	1012
273	1111
273	1294
273	1300
273	1336
273	1435
273	1468
273	1499
273	1500
273	1501
273	1527
273	1530
273	1539
273	1834
273	1993
273	2075
273	2272
273	2298
273	2310
273	2339
273	2367
273	2371
273	2381
273	2384
274	1275
274	1728
275	370
275	489
275	493
275	574
275	577
275	607
275	706
275	716
275	724
275	773
275	818
275	882
275	1001
275	1012
275	1111
275	1294
275	1300
275	1336
275	1435
275	1499
275	1500
275	1501
275	1530
275	1539
275	1544
275	1931
275	2063
275	2075
275	2209
275	2310
275	2381
275	2384
276	391
276	886
276	894
276	924
276	926
276	1075
276	1158
276	1164
276	1420
276	1438
276	1607
276	1652
276	1892
276	2179
276	2216
276	2362
277	2020
278	941
278	1061
278	1403
278	1438
278	1752
279	284
279	557
279	582
279	701
279	940
279	972
279	1032
279	1350
279	1398
279	1494
279	2018
279	2074
279	2279
279	2288
279	2383
280	626
281	542
281	894
281	1122
281	1757
281	2098
282	384
282	404
282	591
282	676
282	1222
282	1280
282	1508
282	1626
282	2297
283	573
283	1495
283	1577
283	2387
284	680
284	701
284	1117
284	1245
284	1355
284	1949
284	2073
284	2121
284	2194
285	868
285	1761
286	358
286	495
286	516
286	556
286	570
286	615
286	622
286	724
286	849
286	911
286	1108
286	1149
286	1192
286	1312
286	1425
286	1461
286	1666
286	1689
286	1714
286	1830
286	1857
286	2253
286	2302
286	2328
287	1224
287	1232
287	2367
288	294
288	647
288	796
288	940
288	1951
289	489
289	1802
290	646
290	1688
290	1873
291	968
291	1186
291	1330
291	1349
291	1940
291	2368
292	515
292	624
292	749
292	850
292	1246
292	1504
292	1638
292	2332
293	308
293	1146
293	1205
293	1698
293	2314
294	647
294	722
294	773
294	796
294	940
294	1080
294	1412
294	1843
294	1951
294	2127
295	357
295	667
295	726
296	566
296	916
296	1062
296	2050
297	502
297	929
298	1499
298	1500
298	1823
299	352
299	378
299	490
299	493
299	867
299	929
299	1063
299	1075
299	1093
299	1102
299	1138
299	1222
299	1235
299	1343
299	1348
299	1380
299	1382
299	1673
299	1881
299	1916
299	1961
299	2016
299	2073
299	2373
300	713
300	1704
300	2241
301	1261
301	1441
301	1688
301	1861
302	777
302	893
302	1560
302	1725
302	1736
302	1748
302	1868
302	2147
302	2267
303	463
303	570
303	588
303	602
303	713
303	898
303	1259
303	1266
303	1566
303	1647
303	1918
303	2013
303	2089
303	2133
303	2190
304	305
304	347
304	362
304	424
304	498
304	510
304	957
304	1834
304	2075
304	2298
304	2339
304	2371
305	2339
306	496
306	738
306	787
306	1147
306	1436
306	1771
306	2138
306	2173
307	521
307	1717
307	2020
308	1146
308	1205
308	1698
308	2314
309	502
309	620
309	688
309	705
309	944
309	966
309	1264
309	1484
309	1867
309	1964
309	2077
309	2162
309	2169
310	1736
311	511
311	978
311	1272
311	1499
311	1500
312	394
312	1652
313	2291
314	2295
315	322
315	419
315	544
315	821
315	1110
315	1365
315	1431
315	1492
315	1566
315	1715
315	1783
315	2007
315	2172
315	2199
315	2296
315	2398
316	466
316	1572
316	1624
316	1638
317	327
317	561
317	576
317	613
317	752
317	875
317	1102
317	1174
317	1242
317	1442
317	1449
317	1661
317	1681
317	1874
317	2000
317	2075
318	341
318	350
318	714
319	335
319	449
319	819
319	1006
319	1454
319	1455
319	1525
319	1669
319	1716
319	1887
319	1898
319	1997
319	2071
319	2152
319	2218
319	2219
319	2360
320	436
320	759
320	760
320	854
320	1332
320	1483
320	1715
320	1908
321	477
322	477
322	557
323	432
323	484
323	524
323	653
323	702
323	1409
323	1478
323	1657
323	1721
323	1836
323	2148
323	2282
323	2289
323	2378
323	2379
323	2394
324	1574
324	1861
325	364
325	735
325	1151
325	1365
325	1369
326	1711
326	1958
326	2195
326	2327
327	508
327	561
327	576
327	613
327	752
327	875
327	1102
327	1174
327	1242
327	1442
327	1449
327	1661
327	1681
327	1815
327	1874
327	2000
327	2075
328	2314
329	331
329	661
329	1148
329	1384
329	1392
329	1457
329	1734
329	2074
330	1738
331	661
331	1384
331	1392
331	1457
331	1734
331	2074
332	1569
332	2165
332	2305
333	538
333	631
333	809
333	1176
333	1450
333	1834
333	1865
333	2294
334	382
334	742
334	797
334	835
334	846
334	1059
334	1066
334	1154
334	1253
334	2259
334	2285
335	449
335	1006
335	1525
335	1567
335	1623
335	1669
335	1719
335	1992
335	2071
336	1736
336	1781
336	1878
337	507
337	633
338	1132
338	1273
338	1420
338	1712
338	2269
338	2305
338	2333
338	2358
339	843
339	1038
339	1202
339	1295
339	1880
339	2297
339	2357
340	1419
340	1526
340	2354
341	350
341	369
341	505
341	998
341	1041
341	1069
341	1139
341	1298
341	1310
341	1338
341	1341
341	1459
341	1646
341	1785
341	1911
341	2233
341	2279
342	1438
343	1880
344	489
344	659
345	1197
346	520
346	563
346	1660
346	1671
346	2062
347	424
347	510
348	535
348	674
348	1931
348	1974
349	619
349	893
349	1560
349	1877
349	2055
352	454
352	493
352	720
352	867
352	897
352	929
352	1063
352	1102
352	1138
352	1343
352	1349
352	1623
352	1700
352	1999
352	2016
352	2049
352	2073
352	2340
353	1848
354	923
354	1588
355	435
355	1689
356	869
356	1015
356	1221
357	371
357	553
357	569
357	667
357	670
357	686
357	697
357	726
357	757
357	863
357	898
357	916
357	931
357	980
357	1026
357	1038
357	1057
357	1064
357	1081
357	1190
357	1225
357	1268
357	1351
357	1520
357	1582
357	1686
357	1922
357	1974
357	2050
357	2087
357	2152
357	2166
357	2299
357	2366
357	2392
358	622
358	1425
358	2302
359	1461
359	1931
360	1219
360	1299
360	1547
360	1561
360	1645
360	2048
361	475
361	907
361	1104
361	1654
362	831
362	1562
362	1859
362	2115
363	1667
363	1714
363	2208
364	371
364	490
364	491
364	735
364	1032
364	1151
364	1188
364	1284
364	1365
364	1369
364	1394
364	1426
364	1828
364	1833
364	1931
365	660
365	662
365	1319
365	1320
365	1321
365	1339
366	381
366	590
366	924
366	1340
366	1581
366	2025
366	2152
366	2306
367	572
367	871
367	1353
367	1583
367	1592
367	1754
367	1829
367	1943
367	2025
367	2116
368	530
368	589
368	1346
368	1624
368	1939
368	1976
368	2182
368	2221
369	645
369	651
369	860
369	898
369	905
369	1256
369	1547
369	1645
369	1693
369	1996
369	2048
369	2279
370	607
370	706
370	773
370	818
370	882
370	1001
370	1012
370	1111
370	1294
370	1300
370	1336
370	1435
370	1499
370	1500
370	1501
370	1530
370	1539
370	2075
370	2310
370	2381
370	2384
371	474
371	508
371	514
371	553
371	569
371	657
371	697
371	757
371	821
371	845
371	895
371	898
371	931
371	1026
371	1032
371	1114
371	1159
371	1190
371	1229
371	1356
371	1368
371	1489
371	1576
371	1805
371	1811
371	1833
371	1873
371	1894
371	1900
371	1909
371	1931
371	1958
371	2147
371	2166
371	2366
372	546
372	1087
372	1845
373	377
373	834
373	1408
373	1616
373	2329
374	1235
374	1385
374	1503
374	1533
374	2221
375	1617
376	1081
376	2387
377	834
377	1408
377	1616
377	2329
378	467
378	630
378	802
378	894
378	1195
378	2016
378	2271
379	468
379	1766
381	455
381	590
381	642
381	891
381	980
381	1431
381	1655
381	2236
382	742
382	835
382	846
382	1066
382	1154
382	1253
382	2259
383	2222
384	732
384	733
384	869
384	1405
385	427
385	678
385	695
385	831
385	1009
385	1143
385	1208
385	1471
385	1629
385	2298
385	2345
386	1278
386	1593
386	1640
386	2269
387	648
387	715
387	1032
387	1344
387	1634
387	1656
388	2190
389	1394
389	1988
389	2019
390	1991
391	398
391	471
391	551
391	886
391	893
391	914
391	1027
391	1337
391	1560
391	1607
391	1884
391	1892
391	2078
391	2216
391	2304
392	1835
393	508
393	758
393	815
393	1403
393	1705
393	1908
393	2105
394	1652
395	1021
395	1367
395	1694
395	1888
395	2171
395	2374
396	432
396	517
396	712
396	924
396	991
396	1116
396	1140
396	2081
396	2121
396	2148
396	2379
397	804
397	935
397	2134
398	471
398	898
398	1337
398	1533
398	1883
398	1884
398	1956
398	2078
398	2304
399	1037
399	1397
399	1716
399	1933
399	2033
399	2058
399	2190
400	976
400	1027
400	1029
400	1380
400	1652
400	1685
401	807
402	650
402	928
402	1356
402	1523
402	1603
402	1716
402	1751
402	1800
402	1818
402	2007
402	2045
402	2291
402	2356
403	515
403	607
403	757
403	1246
404	591
404	1280
404	1626
405	699
405	1165
405	1343
405	1483
406	1702
406	1703
406	2060
406	2120
407	901
408	1306
408	1339
408	1963
409	1489
409	1623
409	2018
409	2326
410	1314
410	2387
411	1419
412	1283
412	1592
412	1829
413	1148
414	1672
414	1788
414	1815
415	555
415	1281
415	1573
415	1584
415	1643
415	1790
415	1905
415	1935
415	2118
415	2361
416	2096
416	2360
417	742
417	2089
418	1395
418	1398
418	1569
418	1854
418	2389
419	533
419	633
419	699
419	736
419	768
419	821
419	926
419	1051
419	1230
419	1232
419	1416
419	1481
419	1715
419	2024
419	2121
419	2122
419	2179
419	2191
420	700
420	724
420	782
420	1188
420	1250
420	1382
420	1560
420	1696
420	1711
420	2191
421	1334
423	649
423	718
423	804
423	1148
423	1270
423	1422
423	1469
423	1537
423	1979
423	2024
424	510
425	495
425	695
425	735
425	979
425	1049
425	1151
425	1322
425	1468
425	1527
425	1531
425	1584
425	1595
425	1758
425	1875
425	1993
425	2197
425	2272
425	2357
425	2367
426	503
426	590
426	961
426	1284
426	1339
426	1934
426	2239
427	1009
427	1471
427	1953
427	1984
427	2230
427	2231
428	821
428	2091
428	2112
428	2219
429	1030
429	1828
430	1198
430	1246
430	2056
431	477
431	1119
431	1265
431	1324
431	1520
431	2101
431	2190
432	1409
432	1721
432	2121
432	2282
432	2378
433	1663
434	442
434	756
434	880
434	1692
434	1848
434	2002
434	2127
434	2221
435	443
435	624
435	656
435	934
435	955
435	1007
435	1015
435	1352
435	1360
435	1689
435	1872
435	2253
436	1908
437	1515
437	2212
438	2279
439	784
439	965
439	974
439	1490
440	563
441	729
441	1209
441	1533
441	1594
441	2241
442	585
442	776
442	880
442	912
442	1036
442	1118
442	1579
442	1751
442	2002
442	2130
442	2142
442	2197
442	2221
442	2274
442	2276
442	2290
443	934
443	1848
444	2314
445	753
445	2225
445	2242
446	926
446	931
446	1123
446	1583
446	2162
447	2004
448	601
448	628
448	699
448	1038
449	1006
449	1017
449	1525
449	1669
449	2006
449	2071
449	2097
450	623
450	962
450	1317
450	1342
450	1474
450	1538
450	1639
450	1722
450	1779
450	1955
450	2178
450	2213
450	2347
451	1452
451	1539
451	2120
452	942
452	1438
452	2141
453	489
453	1489
453	1585
453	1907
453	2088
454	1046
454	1255
454	1396
454	1424
454	1535
454	1623
454	1632
454	1669
454	1700
454	1862
454	1863
454	2217
454	2340
